0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
30	0	0	37
148	0	128	33
19	1	128	33
195	255	128	33
159	255	64	182
208	1	64	182
146	1	64	22
114	1	192	22
78	2	192	22
39	2	128	243
246	1	128	243
133	1	128	243
103	0	128	243
253	255	0	32
101	0	0	32
55	1	0	32
106	1	0	58
11	0	0	58
28	1	0	58
32	1	0	12
12	1	0	12
30	1	0	12
151	1	64	197
28	2	64	197
236	2	64	197
179	1	0	21
93	1	0	21
136	2	0	21
79	2	0	21
12	2	0	21
222	1	0	21
87	1	0	167
30	2	0	167
1	2	0	167
128	1	0	167
145	1	0	15
249	1	0	15
221	2	0	15
203	3	64	73
91	1	64	73
153	1	64	73
181	2	64	217
7	3	64	217
140	1	64	217
89	2	128	32
39	3	128	32
162	3	128	32
239	3	128	32
13	3	0	198
164	2	0	198
109	4	0	198
136	3	128	31
61	4	128	31
102	4	128	31
80	3	128	25
101	2	128	25
198	1	128	25
79	2	0	210
38	2	0	210
188	1	0	210
47	1	128	219
173	2	128	219
173	2	128	219
71	3	192	12
68	3	192	12
51	3	192	12
2	3	192	12
248	2	128	37
251	2	128	37
154	2	128	37
121	4	64	193
183	4	64	193
209	4	64	193
26	5	128	15
37	3	128	15
116	2	128	15
93	2	192	26
147	2	192	26
195	2	192	26
137	4	0	214
81	4	0	214
80	3	0	214
116	3	0	253
188	4	0	253
59	6	192	40
141	3	192	40
94	3	192	40
211	5	64	30
162	5	64	30
138	5	64	30
144	5	64	30
100	5	128	167
243	6	128	167
21	4	128	167
245	2	192	250
62	3	192	250
150	4	192	250
87	5	0	8
209	5	0	8
193	4	0	8
211	4	0	22
51	4	0	22
231	3	64	252
104	4	64	252
127	4	64	252
157	4	64	252
94	3	128	172
58	4	128	172
37	4	128	172
91	4	192	253
92	5	192	253
140	5	192	24
141	4	0	24
205	4	0	24
77	5	64	36
3	5	64	36
56	4	64	36
85	3	128	36
250	2	128	36
94	3	128	36
138	3	64	30
156	3	64	30
65	4	64	30
104	5	64	16
93	4	64	16
99	4	64	16
11	3	192	217
76	3	192	217
143	3	192	217
177	3	192	214
244	2	192	214
101	3	192	214
233	3	64	21
