0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
164	255	64	13
28	0	64	252
240	255	64	252
161	255	64	252
21	1	64	210
228	0	64	210
213	255	64	210
243	255	128	199
13	255	128	199
160	0	64	11
200	255	64	11
11	255	64	11
220	0	64	3
51	0	64	3
76	255	64	3
73	254	64	238
21	255	64	238
17	0	64	238
206	1	192	212
11	1	192	212
205	0	192	6
23	0	192	6
157	255	192	6
109	0	64	9
241	255	64	9
109	255	64	195
46	0	64	195
188	0	64	195
9	0	192	213
191	0	192	213
106	0	192	213
52	0	0	18
66	0	0	18
60	255	64	29
108	255	64	29
16	0	64	29
243	0	128	228
7	1	128	228
182	255	128	228
164	255	128	222
128	255	128	222
97	0	128	222
69	255	128	21
215	255	128	21
248	255	192	224
100	255	192	224
220	254	192	224
44	255	64	16
172	255	64	16
85	255	64	16
225	255	0	45
231	0	0	45
95	0	0	45
147	254	128	2
166	254	128	26
53	0	128	26
232	255	128	26
167	0	192	27
59	0	192	27
203	1	64	0
204	1	64	0
22	254	64	0
35	254	128	249
132	255	128	249
169	0	64	2
152	0	64	2
54	1	64	2
248	255	64	211
210	255	64	211
223	1	64	211
206	255	192	12
56	0	192	12
93	254	192	12
219	255	64	10
60	255	64	10
193	0	0	219
239	255	0	219
185	255	0	219
218	0	0	219
2	1	192	60
11	0	192	60
76	0	128	249
22	0	128	249
84	255	128	249
206	255	192	227
25	255	192	227
222	255	128	13
210	255	128	13
21	0	128	13
44	0	192	255
30	0	192	255
138	255	192	255
32	0	192	18
39	0	192	18
113	254	192	18
38	255	64	19
223	0	64	19
118	255	64	19
43	1	192	212
138	0	192	212
36	1	192	212
31	1	192	212
111	255	0	59
7	255	0	59
69	255	0	59
4	0	192	230
113	1	192	230
237	255	192	230
147	0	128	197
242	0	128	197
21	1	128	197
33	0	64	66
103	255	64	66
140	255	0	254
250	255	0	254
24	1	0	254
156	255	64	11
242	0	64	11
168	0	64	11
141	255	64	11
47	254	128	9
120	255	128	9
185	255	128	9
50	0	64	228
132	0	64	228
156	0	64	5
76	0	64	5
241	254	128	255
251	253	128	255
221	253	128	255
167	253	128	255
