0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
60	0	128	40
76	254	128	40
112	255	128	33
62	1	128	33
78	1	128	33
204	0	128	33
108	254	64	234
37	1	64	234
66	255	192	241
14	0	192	241
195	255	192	241
124	255	192	16
149	255	192	16
123	0	192	16
82	255	192	16
203	1	192	10
73	255	192	10
57	255	64	29
40	0	64	29
14	255	64	29
155	0	192	253
13	0	192	253
125	0	0	14
36	0	0	14
95	1	0	234
223	253	0	234
64	255	0	234
135	0	64	15
61	3	64	15
246	255	128	12
247	255	128	12
51	0	128	12
134	0	0	14
19	254	0	14
133	1	0	14
178	254	192	250
87	254	192	250
61	1	192	250
166	255	128	15
227	0	128	15
107	252	128	15
35	255	0	240
126	254	0	240
33	0	0	240
219	0	128	242
112	1	128	242
242	255	128	242
241	253	0	0
184	0	0	0
149	1	0	0
67	1	0	0
70	254	192	248
4	1	192	248
102	254	192	244
239	254	192	244
138	0	192	244
107	255	128	25
227	253	128	25
133	255	128	25
51	255	192	4
15	2	192	4
88	1	64	6
87	2	64	6
32	255	64	6
224	0	64	6
173	254	0	14
249	0	0	14
213	0	0	14
167	1	64	20
174	255	64	20
34	254	64	20
114	255	0	19
209	255	0	19
139	254	0	19
254	254	0	253
241	254	0	253
39	1	0	253
178	255	192	17
196	253	192	17
74	1	192	17
61	254	192	17
123	0	64	1
183	252	64	1
98	252	0	17
147	2	0	17
134	0	0	17
156	0	192	250
238	1	192	250
47	1	192	250
95	0	0	234
242	0	0	234
186	255	0	234
185	254	128	225
147	254	128	225
160	0	128	225
92	2	0	10
219	255	0	10
33	2	0	10
244	254	0	21
201	255	0	21
107	254	0	21
97	1	0	244
87	0	0	244
36	255	0	244
243	254	64	254
52	254	64	254
149	4	64	254
85	1	192	234
171	253	192	234
123	254	64	3
90	0	64	3
136	2	64	3
213	1	64	3
50	255	192	0
87	1	192	0
134	254	192	0
209	0	0	225
209	0	0	225
40	0	0	225
238	253	128	211
28	0	128	211
177	2	128	201
146	255	128	201
47	0	128	201
1	0	0	18
120	255	0	18
11	255	0	18
58	255	0	18
13	1	0	18
133	253	192	253
173	255	192	253
47	0	192	253
102	254	64	22
123	255	64	22
22	255	64	22
147	3	0	6
10	255	0	6
163	255	0	6
