213	255	64	0
254	255	128	0
255	255	64	0
234	255	64	0
240	255	64	0
251	255	64	0
5	0	64	0
244	255	0	0
252	255	0	0
18	0	128	0
252	255	128	0
38	0	128	0
4	0	64	0
226	255	64	0
243	255	64	0
8	0	128	0
13	0	128	0
246	255	64	0
228	255	64	0
21	0	64	0
32	0	64	0
9	0	64	0
254	255	64	0
11	0	64	0
234	255	64	0
10	0	64	0
11	0	64	0
18	0	64	0
23	0	64	0
19	0	0	0
225	255	0	0
244	255	0	0
235	255	64	0
9	0	64	0
241	255	64	0
232	255	64	0
215	255	64	0
248	255	128	0
255	255	128	0
236	255	64	0
241	255	64	0
247	255	64	0
17	0	128	0
0	0	128	0
11	0	128	0
223	255	64	0
249	255	64	0
6	0	64	0
217	255	64	0
14	0	64	0
251	255	64	0
247	255	64	0
234	255	64	0
234	255	64	0
244	255	64	0
6	0	64	0
1	0	128	0
9	0	128	0
16	0	128	0
236	255	128	0
5	0	128	0
250	255	0	0
33	0	0	0
252	255	0	0
2	0	64	0
5	0	64	0
254	255	128	0
229	255	128	0
246	255	128	0
4	0	64	0
231	255	64	0
233	255	64	0
229	255	128	0
246	255	128	0
224	255	128	0
241	255	128	0
2	0	128	0
3	0	64	0
246	255	64	0
244	255	64	0
243	255	64	0
4	0	64	0
251	255	64	0
244	255	64	0
13	0	64	0
11	0	64	0
5	0	64	0
1	0	64	0
233	255	64	0
254	255	64	0
242	255	64	0
4	0	64	0
5	0	128	0
232	255	128	0
251	255	0	0
242	255	0	0
253	255	0	0
0	0	64	0
252	255	64	0
239	255	64	0
242	255	128	0
236	255	128	0
9	0	0	0
249	255	0	0
231	255	0	0
243	255	64	0
230	255	64	0
21	0	128	0
250	255	128	0
245	255	128	0
2	0	128	0
228	255	64	0
239	255	64	0
251	255	64	0
249	255	64	0
211	255	64	0
224	255	64	0
250	255	64	0
250	255	64	0
0	0	0	0
