89	0	0	0
173	255	0	0
74	0	0	0
172	0	0	0
195	254	0	0
80	255	0	0
192	0	0	0
136	255	0	0
92	255	0	0
208	0	0	0
202	255	64	0
81	255	64	0
146	0	64	0
242	255	128	0
133	255	128	0
140	0	128	0
169	0	0	0
14	255	0	0
233	254	0	0
233	255	0	0
71	0	0	0
9	0	0	0
1	0	64	0
126	0	64	0
96	0	64	0
34	255	0	0
2	0	0	0
124	0	0	0
15	0	0	0
140	255	0	0
113	0	64	0
68	0	64	0
234	255	64	0
161	255	64	0
183	0	0	0
180	0	0	0
224	254	192	255
146	255	192	255
8	1	192	255
201	254	64	0
13	255	64	0
13	2	64	0
198	0	64	0
246	253	64	0
253	0	64	0
102	0	0	0
151	254	0	0
57	1	64	0
36	1	64	0
122	255	64	0
78	254	64	0
139	0	192	255
32	1	192	255
69	0	192	255
220	255	64	0
5	0	64	0
254	0	64	0
149	254	0	0
18	255	0	0
82	1	0	0
50	255	0	0
54	0	0	0
175	255	64	0
35	255	64	0
94	0	64	0
52	0	0	0
189	255	0	0
44	0	0	0
15	0	192	255
62	255	192	255
56	0	0	0
137	255	0	0
137	255	0	0
224	0	0	0
255	0	0	0
229	254	0	0
241	0	0	0
222	0	0	0
91	0	0	0
25	255	0	0
15	0	0	0
54	0	0	0
114	255	0	0
2	0	0	0
33	0	0	0
72	0	64	0
136	255	64	0
186	255	64	0
99	0	64	0
182	255	64	0
71	0	64	0
222	255	64	0
28	0	64	0
111	255	64	0
50	0	0	0
34	0	0	0
96	255	0	0
154	0	0	0
98	255	0	0
93	255	0	0
142	255	0	0
50	255	0	0
224	0	0	0
96	0	0	0
40	255	0	0
249	0	0	0
177	255	0	0
41	255	0	0
93	0	0	0
183	255	64	0
167	255	64	0
40	0	64	0
26	0	0	0
201	255	0	0
59	0	64	0
32	0	64	0
244	255	64	0
50	0	0	0
225	255	0	0
139	255	0	0
255	255	64	0
190	255	64	0
92	0	64	0
22	0	128	0
86	255	128	0
66	0	128	0
67	0	64	0
112	255	64	0
124	0	0	0
251	0	0	0
144	255	0	0
97	255	0	0
195	0	64	0
3	0	64	0
40	255	192	255
23	0	192	255
166	0	192	255
4	255	64	0
144	255	64	0
191	0	64	0
64	255	0	0
144	0	0	0
182	0	64	0
192	255	64	0
207	254	64	0
17	255	64	0
236	255	64	0
218	0	0	0
190	255	0	0
173	0	64	0
131	0	64	0
82	255	64	0
96	255	64	0
220	255	128	0
175	255	128	0
223	0	64	0
155	255	64	0
73	255	64	0
62	0	192	255
185	255	192	255
12	0	0	0
231	255	0	0
168	255	0	0
23	0	0	0
179	0	0	0
201	255	0	0
166	255	0	0
189	255	0	0
200	255	0	0
102	255	0	0
98	0	0	0
251	0	0	0
72	255	64	0
23	255	64	0
46	0	64	0
119	0	64	0
42	0	64	0
6	0	64	0
7	0	64	0
246	255	64	0
208	255	64	0
123	255	0	0
13	1	0	0
254	255	0	0
49	255	0	0
86	0	0	0
180	0	64	0
54	254	64	0
183	255	64	0
25	1	64	0
113	255	64	0
210	255	64	0
13	1	0	0
248	255	0	0
158	254	0	0
215	255	0	0
226	0	0	0
140	255	0	0
80	255	192	255
59	0	192	255
55	0	192	255
251	254	64	0
168	0	64	0
94	0	0	0
81	255	0	0
91	0	0	0
225	255	0	0
204	255	0	0
95	0	0	0
118	255	0	0
240	255	0	0
53	0	64	0
236	255	64	0
67	0	64	0
232	255	0	0
72	0	0	0
222	255	0	0
240	255	0	0
236	255	0	0
11	0	0	0
206	255	0	0
101	0	0	0
60	0	0	0
153	255	128	0
