0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
63	255	64	0
248	255	64	0
122	0	64	0
242	255	64	0
193	255	64	0
23	0	0	3
181	255	0	3
99	255	0	3
208	255	0	0
223	255	0	0
116	255	128	3
86	0	128	3
176	255	128	3
253	255	128	3
201	255	0	0
56	255	0	0
148	0	128	0
207	255	128	0
93	0	128	0
82	0	128	0
250	255	64	4
196	255	64	4
211	255	128	1
51	0	128	1
32	0	128	1
121	0	0	4
218	255	0	4
148	255	0	4
7	0	128	7
205	0	128	7
122	255	128	7
41	0	128	7
52	255	192	1
104	0	192	1
14	0	192	1
88	255	64	4
38	0	64	4
55	0	64	4
128	0	128	4
199	255	128	4
24	0	128	4
10	0	64	3
242	255	64	3
177	255	64	3
85	0	64	2
98	0	64	2
89	0	64	2
92	0	128	4
244	255	128	4
23	0	128	4
61	0	128	5
240	255	128	5
95	0	0	1
132	255	0	1
171	255	0	1
11	0	192	7
91	0	192	7
175	0	192	7
221	255	192	0
222	255	192	0
219	255	192	0
253	255	0	254
133	255	0	254
179	255	0	254
98	0	192	2
5	0	192	2
90	0	192	2
240	255	128	253
146	0	128	253
34	255	0	2
160	255	0	2
175	0	0	2
92	255	0	252
127	0	0	252
33	0	128	4
106	255	128	4
223	255	128	4
189	255	128	253
118	255	128	253
222	255	0	0
122	255	0	0
167	255	0	0
56	255	0	0
255	255	192	1
118	0	192	1
218	255	192	1
133	0	0	255
64	0	0	255
252	255	0	255
114	255	128	0
128	0	128	0
223	255	64	250
234	255	64	250
142	0	64	250
65	0	128	1
206	255	128	1
27	0	128	1
16	0	128	1
1	0	64	254
86	0	64	254
147	0	128	0
81	0	128	0
151	255	128	0
98	0	0	254
196	255	0	254
246	255	0	254
107	0	64	254
110	255	64	254
252	255	128	0
56	0	128	0
147	255	128	0
193	255	128	253
70	0	128	253
61	0	128	255
30	0	128	255
23	0	128	255
227	255	0	3
231	255	0	3
242	255	0	3
51	0	64	1
235	255	64	1
254	255	128	1
228	255	128	1
136	0	128	1
125	0	0	2
131	0	0	2
130	0	0	2
204	0	192	3
